aoi_id,grid_i,grid_j,grid_proj,grid_size,target_catid,context_catids,set,t0_pan,t0_ps,t0_ms,t-1_pan,t-1_ps,t-1_ms,t-2_pan,t-2_ps,t-2_ms,t-3_pan,t-3_ps,t-3_ms
1597,-22429,11761,epsg:3395,437,105001000CA06800,"[""1030010073B30A00"", ""1030010073457F00"", ""103001006F2AEF00""]",test,./images/105001000CA06800_i-22429_j11761_t0_pan.tif,./images/105001000CA06800_i-22429_j11761_t0_ps.tif,,./images/1030010073B30A00_i-22429_j11761_t-1_pan.tif,./images/1030010073B30A00_i-22429_j11761_t-1_ps.tif,,./images/1030010073457F00_i-22429_j11761_t-2_pan.tif,./images/1030010073457F00_i-22429_j11761_t-2_ps.tif,,./images/103001006F2AEF00_i-22429_j11761_t-3_pan.tif,./images/103001006F2AEF00_i-22429_j11761_t-3_ps.tif,
4869,-23484,9432,epsg:3395,437,10504100100BFC00,"[""105041000F678800"", ""1050410004B89100"", ""1050410004B40D00""]",test,./images/10504100100BFC00_i-23484_j9432_t0_pan.tif,./images/10504100100BFC00_i-23484_j9432_t0_ps.tif,,./images/105041000F678800_i-23484_j9432_t-1_pan.tif,./images/105041000F678800_i-23484_j9432_t-1_ps.tif,,./images/1050410004B89100_i-23484_j9432_t-2_pan.tif,./images/1050410004B89100_i-23484_j9432_t-2_ps.tif,,./images/1050410004B40D00_i-23484_j9432_t-3_pan.tif,./images/1050410004B40D00_i-23484_j9432_t-3_ps.tif,
3581,-25434,4342,epsg:3395,437,105001000E2AF600,"[""105001000E2AF500"", ""1030010077180900"", ""1030010076876000""]",test,./images/105001000E2AF600_i-25434_j4342_t0_pan.tif,./images/105001000E2AF600_i-25434_j4342_t0_ps.tif,,./images/105001000E2AF500_i-25434_j4342_t-1_pan.tif,./images/105001000E2AF500_i-25434_j4342_t-1_ps.tif,,./images/1030010077180900_i-25434_j4342_t-2_pan.tif,./images/1030010077180900_i-25434_j4342_t-2_ps.tif,,./images/1030010076876000_i-25434_j4342_t-3_pan.tif,./images/1030010076876000_i-25434_j4342_t-3_ps.tif,
7113,4770,-9161,epsg:3395,437,1050010010590D00,"[""105001000FBDDA00"", ""105001000F71CF00"", ""105001000F71CE00""]",test,./images/1050010010590D00_i4770_j-9161_t0_pan.tif,./images/1050010010590D00_i4770_j-9161_t0_ps.tif,,./images/105001000FBDDA00_i4770_j-9161_t-1_pan.tif,./images/105001000FBDDA00_i4770_j-9161_t-1_ps.tif,,./images/105001000F71CF00_i4770_j-9161_t-2_pan.tif,./images/105001000F71CF00_i4770_j-9161_t-2_ps.tif,,./images/105001000F71CE00_i4770_j-9161_t-3_pan.tif,./images/105001000F71CE00_i4770_j-9161_t-3_ps.tif,
2063,1758,12272,epsg:3395,437,105005001EDD4C00,"[""1030050070F95800"", ""103005004AF95300"", ""103001004E3C6100""]",test,./images/105005001EDD4C00_i1758_j12272_t0_pan.tif,./images/105005001EDD4C00_i1758_j12272_t0_ps.tif,,./images/1030050070F95800_i1758_j12272_t-1_pan.tif,./images/1030050070F95800_i1758_j12272_t-1_ps.tif,,./images/103005004AF95300_i1758_j12272_t-2_pan.tif,./images/103005004AF95300_i1758_j12272_t-2_ps.tif,,./images/103001004E3C6100_i1758_j12272_t-3_pan.tif,./images/103001004E3C6100_i1758_j12272_t-3_ps.tif,
8232,28141,11270,epsg:3395,437,105001000A194000,"[""103001006AD7CA00"", ""103001006A5DD300"", ""10500100044B4C00""]",test,./images/105001000A194000_i28141_j11270_t0_pan.tif,./images/105001000A194000_i28141_j11270_t0_ps.tif,,./images/103001006AD7CA00_i28141_j11270_t-1_pan.tif,./images/103001006AD7CA00_i28141_j11270_t-1_ps.tif,,./images/103001006A5DD300_i28141_j11270_t-2_pan.tif,./images/103001006A5DD300_i28141_j11270_t-2_ps.tif,,./images/10500100044B4C00_i28141_j11270_t-3_pan.tif,./images/10500100044B4C00_i28141_j11270_t-3_ps.tif,
7315,-1499,16589,epsg:3395,437,105001001330DB00,"[""1030010080845500"", ""1030010081089800"", ""1030050068F8D000""]",test,./images/105001001330DB00_i-1499_j16589_t0_pan.tif,./images/105001001330DB00_i-1499_j16589_t0_ps.tif,,./images/1030010080845500_i-1499_j16589_t-1_pan.tif,./images/1030010080845500_i-1499_j16589_t-1_ps.tif,,./images/1030010081089800_i-1499_j16589_t-2_pan.tif,./images/1030010081089800_i-1499_j16589_t-2_ps.tif,,./images/1030050068F8D000_i-1499_j16589_t-3_pan.tif,./images/1030050068F8D000_i-1499_j16589_t-3_ps.tif,
808,9548,17131,epsg:3395,437,105001001051F100,"[""105001000FCD6000"", ""105001000F5D8A00"", ""105001000B65F800""]",test,./images/105001001051F100_i9548_j17131_t0_pan.tif,./images/105001001051F100_i9548_j17131_t0_ps.tif,,./images/105001000FCD6000_i9548_j17131_t-1_pan.tif,./images/105001000FCD6000_i9548_j17131_t-1_ps.tif,,./images/105001000F5D8A00_i9548_j17131_t-2_pan.tif,./images/105001000F5D8A00_i9548_j17131_t-2_ps.tif,,./images/105001000B65F800_i9548_j17131_t-3_pan.tif,./images/105001000B65F800_i9548_j17131_t-3_ps.tif,
6692,3657,11404,epsg:3395,437,105001000D2B3C00,"[""1030050072F8E300"", ""105001000C15D300"", ""105001000BAC1500""]",test,./images/105001000D2B3C00_i3657_j11404_t0_pan.tif,./images/105001000D2B3C00_i3657_j11404_t0_ps.tif,,./images/1030050072F8E300_i3657_j11404_t-1_pan.tif,./images/1030050072F8E300_i3657_j11404_t-1_ps.tif,,./images/105001000C15D300_i3657_j11404_t-2_pan.tif,./images/105001000C15D300_i3657_j11404_t-2_ps.tif,,./images/105001000BAC1500_i3657_j11404_t-3_pan.tif,./images/105001000BAC1500_i3657_j11404_t-3_ps.tif,
5850,33974,9293,epsg:3395,437,10500C0009D97D00,"[""10500C0011C1F800"", ""10500C00118F7E00"", ""1050410003729F00""]",test,./images/10500C0009D97D00_i33974_j9293_t0_pan.tif,./images/10500C0009D97D00_i33974_j9293_t0_ps.tif,,./images/10500C0011C1F800_i33974_j9293_t-1_pan.tif,./images/10500C0011C1F800_i33974_j9293_t-1_ps.tif,,./images/10500C00118F7E00_i33974_j9293_t-2_pan.tif,./images/10500C00118F7E00_i33974_j9293_t-2_ps.tif,,./images/1050410003729F00_i33974_j9293_t-3_pan.tif,./images/1050410003729F00_i33974_j9293_t-3_ps.tif,
2063,1874,12381,epsg:3395,437,105041001315BC00,"[""1050410012533B00"", ""10504100124C6600"", ""1050410012488900""]",test,./images/105041001315BC00_i1874_j12381_t0_pan.tif,./images/105041001315BC00_i1874_j12381_t0_ps.tif,,./images/1050410012533B00_i1874_j12381_t-1_pan.tif,./images/1050410012533B00_i1874_j12381_t-1_ps.tif,,./images/10504100124C6600_i1874_j12381_t-2_pan.tif,./images/10504100124C6600_i1874_j12381_t-2_ps.tif,,./images/1050410012488900_i1874_j12381_t-3_pan.tif,./images/1050410012488900_i1874_j12381_t-3_ps.tif,
6692,3765,11361,epsg:3395,437,105005000EDD6C00,"[""103005006CF99700"", ""103001006A991600"", ""103001004C9E0A00""]",test,./images/105005000EDD6C00_i3765_j11361_t0_pan.tif,./images/105005000EDD6C00_i3765_j11361_t0_ps.tif,,./images/103005006CF99700_i3765_j11361_t-1_pan.tif,./images/103005006CF99700_i3765_j11361_t-1_ps.tif,,./images/103001006A991600_i3765_j11361_t-2_pan.tif,./images/103001006A991600_i3765_j11361_t-2_ps.tif,,./images/103001004C9E0A00_i3765_j11361_t-3_pan.tif,./images/103001004C9E0A00_i3765_j11361_t-3_ps.tif,
5850,34100,9372,epsg:3395,437,10500C0003D97200,"[""10500C0010367800"", ""10500C001011D300"", ""1030010021D02A00""]",test,./images/10500C0003D97200_i34100_j9372_t0_pan.tif,./images/10500C0003D97200_i34100_j9372_t0_ps.tif,,./images/10500C0010367800_i34100_j9372_t-1_pan.tif,./images/10500C0010367800_i34100_j9372_t-1_ps.tif,,./images/10500C001011D300_i34100_j9372_t-2_pan.tif,./images/10500C001011D300_i34100_j9372_t-2_ps.tif,,./images/1030010021D02A00_i34100_j9372_t-3_pan.tif,./images/1030010021D02A00_i34100_j9372_t-3_ps.tif,
7113,4768,-9115,epsg:3395,437,105001001453A100,"[""103001008A742800"", ""10300100867BD100"", ""1030010082965D00""]",test,./images/105001001453A100_i4768_j-9115_t0_pan.tif,./images/105001001453A100_i4768_j-9115_t0_ps.tif,,./images/103001008A742800_i4768_j-9115_t-1_pan.tif,./images/103001008A742800_i4768_j-9115_t-1_ps.tif,,./images/10300100867BD100_i4768_j-9115_t-2_pan.tif,./images/10300100867BD100_i4768_j-9115_t-2_ps.tif,,./images/1030010082965D00_i4768_j-9115_t-3_pan.tif,./images/1030010082965D00_i4768_j-9115_t-3_ps.tif,
791,12076,-4909,epsg:3395,437,1050010014A0C600,"[""103001008AC9D900"", ""103001007D615000"", ""105001000A2BE100""]",test,./images/1050010014A0C600_i12076_j-4909_t0_pan.tif,./images/1050010014A0C600_i12076_j-4909_t0_ps.tif,,./images/103001008AC9D900_i12076_j-4909_t-1_pan.tif,./images/103001008AC9D900_i12076_j-4909_t-1_ps.tif,,./images/103001007D615000_i12076_j-4909_t-2_pan.tif,./images/103001007D615000_i12076_j-4909_t-2_ps.tif,,./images/105001000A2BE100_i12076_j-4909_t-3_pan.tif,./images/105001000A2BE100_i12076_j-4909_t-3_ps.tif,
7113,4704,-9164,epsg:3395,437,105001000FBDDD00,"[""105001000FBDDB00"", ""103001007D3D3A00"", ""103001007E520C00""]",test,./images/105001000FBDDD00_i4704_j-9164_t0_pan.tif,./images/105001000FBDDD00_i4704_j-9164_t0_ps.tif,,./images/105001000FBDDB00_i4704_j-9164_t-1_pan.tif,./images/105001000FBDDB00_i4704_j-9164_t-1_ps.tif,,./images/103001007D3D3A00_i4704_j-9164_t-2_pan.tif,./images/103001007D3D3A00_i4704_j-9164_t-2_ps.tif,,./images/103001007E520C00_i4704_j-9164_t-3_pan.tif,./images/103001007E520C00_i4704_j-9164_t-3_ps.tif,
7315,-1522,16625,epsg:3395,437,10500100069AF700,"[""103005003AF94F00"", ""1030010035172400"", ""103005002BF93300""]",test,./images/10500100069AF700_i-1522_j16625_t0_pan.tif,./images/10500100069AF700_i-1522_j16625_t0_ps.tif,,./images/103005003AF94F00_i-1522_j16625_t-1_pan.tif,./images/103005003AF94F00_i-1522_j16625_t-1_ps.tif,,./images/1030010035172400_i-1522_j16625_t-2_pan.tif,./images/1030010035172400_i-1522_j16625_t-2_ps.tif,,./images/103005002BF93300_i-1522_j16625_t-3_pan.tif,./images/103005002BF93300_i-1522_j16625_t-3_ps.tif,
6692,3646,11373,epsg:3395,437,1050010007592300,"[""1050010007592100"", ""1030050056F94200"", ""1050010006426000""]",test,./images/1050010007592300_i3646_j11373_t0_pan.tif,./images/1050010007592300_i3646_j11373_t0_ps.tif,,./images/1050010007592100_i3646_j11373_t-1_pan.tif,./images/1050010007592100_i3646_j11373_t-1_ps.tif,,./images/1030050056F94200_i3646_j11373_t-2_pan.tif,./images/1030050056F94200_i3646_j11373_t-2_ps.tif,,./images/1050010006426000_i3646_j11373_t-3_pan.tif,./images/1050010006426000_i3646_j11373_t-3_ps.tif,
1597,-22340,11669,epsg:3395,437,105001000E200000,"[""105001000DD1EB00"", ""105001000DAED900"", ""10300100723D0F00""]",test,./images/105001000E200000_i-22340_j11669_t0_pan.tif,./images/105001000E200000_i-22340_j11669_t0_ps.tif,,./images/105001000DD1EB00_i-22340_j11669_t-1_pan.tif,./images/105001000DD1EB00_i-22340_j11669_t-1_ps.tif,,./images/105001000DAED900_i-22340_j11669_t-2_pan.tif,./images/105001000DAED900_i-22340_j11669_t-2_ps.tif,,./images/10300100723D0F00_i-22340_j11669_t-3_pan.tif,./images/10300100723D0F00_i-22340_j11669_t-3_ps.tif,
5524,-22973,7961,epsg:3395,437,105001001481D700,"[""1030010088B70B00"", ""103001007C4E1200"", ""105001000F44E000""]",test,./images/105001001481D700_i-22973_j7961_t0_pan.tif,./images/105001001481D700_i-22973_j7961_t0_ps.tif,,./images/1030010088B70B00_i-22973_j7961_t-1_pan.tif,./images/1030010088B70B00_i-22973_j7961_t-1_ps.tif,,./images/103001007C4E1200_i-22973_j7961_t-2_pan.tif,./images/103001007C4E1200_i-22973_j7961_t-2_ps.tif,,./images/105001000F44E000_i-22973_j7961_t-3_pan.tif,./images/105001000F44E000_i-22973_j7961_t-3_ps.tif,
268,-17110,4692,epsg:3395,437,105001000D356500,"[""1030010074655D00"", ""103001006FD24A00"", ""105001000C225100""]",test,./images/105001000D356500_i-17110_j4692_t0_pan.tif,./images/105001000D356500_i-17110_j4692_t0_ps.tif,,./images/1030010074655D00_i-17110_j4692_t-1_pan.tif,./images/1030010074655D00_i-17110_j4692_t-1_ps.tif,,./images/103001006FD24A00_i-17110_j4692_t-2_pan.tif,./images/103001006FD24A00_i-17110_j4692_t-2_ps.tif,,./images/105001000C225100_i-17110_j4692_t-3_pan.tif,./images/105001000C225100_i-17110_j4692_t-3_ps.tif,
808,9584,17125,epsg:3395,437,105001000891B800,"[""10500100081A5700"", ""103001005BB48800"", ""1030010057970B00""]",test,./images/105001000891B800_i9584_j17125_t0_pan.tif,./images/105001000891B800_i9584_j17125_t0_ps.tif,,./images/10500100081A5700_i9584_j17125_t-1_pan.tif,./images/10500100081A5700_i9584_j17125_t-1_ps.tif,,./images/103001005BB48800_i9584_j17125_t-2_pan.tif,./images/103001005BB48800_i9584_j17125_t-2_ps.tif,,./images/1030010057970B00_i9584_j17125_t-3_pan.tif,./images/1030010057970B00_i9584_j17125_t-3_ps.tif,
7113,4727,-9121,epsg:3395,437,105001000E311100,"[""105001000E264A00"", ""105001000E264900"", ""105001000E1B8900""]",test,./images/105001000E311100_i4727_j-9121_t0_pan.tif,./images/105001000E311100_i4727_j-9121_t0_ps.tif,,./images/105001000E264A00_i4727_j-9121_t-1_pan.tif,./images/105001000E264A00_i4727_j-9121_t-1_ps.tif,,./images/105001000E264900_i4727_j-9121_t-2_pan.tif,./images/105001000E264900_i4727_j-9121_t-2_ps.tif,,./images/105001000E1B8900_i4727_j-9121_t-3_pan.tif,./images/105001000E1B8900_i4727_j-9121_t-3_ps.tif,
6692,3604,11407,epsg:3395,437,1050010006426100,"[""1050010005BD1600"", ""1050010003842400"", ""10300100507D4D00""]",test,./images/1050010006426100_i3604_j11407_t0_pan.tif,./images/1050010006426100_i3604_j11407_t0_ps.tif,,./images/1050010005BD1600_i3604_j11407_t-1_pan.tif,./images/1050010005BD1600_i3604_j11407_t-1_ps.tif,,./images/1050010003842400_i3604_j11407_t-2_pan.tif,./images/1050010003842400_i3604_j11407_t-2_ps.tif,,./images/10300100507D4D00_i3604_j11407_t-3_pan.tif,./images/10300100507D4D00_i3604_j11407_t-3_ps.tif,
6692,3634,11369,epsg:3395,437,1050050041DD4400,"[""1030010087113500"", ""1050050037DD8F00"", ""10300100840D8100""]",test,./images/1050050041DD4400_i3634_j11369_t0_pan.tif,./images/1050050041DD4400_i3634_j11369_t0_ps.tif,,./images/1030010087113500_i3634_j11369_t-1_pan.tif,./images/1030010087113500_i3634_j11369_t-1_ps.tif,,./images/1050050037DD8F00_i3634_j11369_t-2_pan.tif,./images/1050050037DD8F00_i3634_j11369_t-2_ps.tif,,./images/10300100840D8100_i3634_j11369_t-3_pan.tif,./images/10300100840D8100_i3634_j11369_t-3_ps.tif,
593,-21493,9123,epsg:3395,437,1050010014492A00,"[""103001008B1B7000"", ""103001008939FB00"", ""10300100865C1800""]",test,./images/1050010014492A00_i-21493_j9123_t0_pan.tif,./images/1050010014492A00_i-21493_j9123_t0_ps.tif,,./images/103001008B1B7000_i-21493_j9123_t-1_pan.tif,./images/103001008B1B7000_i-21493_j9123_t-1_ps.tif,,./images/103001008939FB00_i-21493_j9123_t-2_pan.tif,./images/103001008939FB00_i-21493_j9123_t-2_ps.tif,,./images/10300100865C1800_i-21493_j9123_t-3_pan.tif,./images/10300100865C1800_i-21493_j9123_t-3_ps.tif,
5850,33953,9290,epsg:3395,437,1050010007447400,"[""1050010007447200"", ""10500C0010632000"", ""1050410003729F00""]",test,./images/1050010007447400_i33953_j9290_t0_pan.tif,./images/1050010007447400_i33953_j9290_t0_ps.tif,,./images/1050010007447200_i33953_j9290_t-1_pan.tif,./images/1050010007447200_i33953_j9290_t-1_ps.tif,,./images/10500C0010632000_i33953_j9290_t-2_pan.tif,./images/10500C0010632000_i33953_j9290_t-2_ps.tif,,./images/1050410003729F00_i33953_j9290_t-3_pan.tif,./images/1050410003729F00_i33953_j9290_t-3_ps.tif,
869,-31329,14392,epsg:3395,437,10500100145D1B00,"[""1050010014452800"", ""1050010013D0FF00"", ""1050010013617400""]",test,./images/10500100145D1B00_i-31329_j14392_t0_pan.tif,./images/10500100145D1B00_i-31329_j14392_t0_ps.tif,,./images/1050010014452800_i-31329_j14392_t-1_pan.tif,./images/1050010014452800_i-31329_j14392_t-1_ps.tif,,./images/1050010013D0FF00_i-31329_j14392_t-2_pan.tif,./images/1050010013D0FF00_i-31329_j14392_t-2_ps.tif,,./images/1050010013617400_i-31329_j14392_t-3_pan.tif,./images/1050010013617400_i-31329_j14392_t-3_ps.tif,
4513,4553,18926,epsg:3395,437,105001000B285F00,"[""103001006A226400"", ""1030010063754500"", ""1030010062C81600""]",test,./images/105001000B285F00_i4553_j18926_t0_pan.tif,./images/105001000B285F00_i4553_j18926_t0_ps.tif,,./images/103001006A226400_i4553_j18926_t-1_pan.tif,./images/103001006A226400_i4553_j18926_t-1_ps.tif,,./images/1030010063754500_i4553_j18926_t-2_pan.tif,./images/1030010063754500_i4553_j18926_t-2_ps.tif,,./images/1030010062C81600_i4553_j18926_t-3_pan.tif,./images/1030010062C81600_i4553_j18926_t-3_ps.tif,
791,12110,-4861,epsg:3395,437,1050410012995B00,"[""10504100127E7500"", ""103001003E846D00"", ""1030010033AB5F00""]",test,./images/1050410012995B00_i12110_j-4861_t0_pan.tif,./images/1050410012995B00_i12110_j-4861_t0_ps.tif,,./images/10504100127E7500_i12110_j-4861_t-1_pan.tif,./images/10504100127E7500_i12110_j-4861_t-1_ps.tif,,./images/103001003E846D00_i12110_j-4861_t-2_pan.tif,./images/103001003E846D00_i12110_j-4861_t-2_ps.tif,,./images/1030010033AB5F00_i12110_j-4861_t-3_pan.tif,./images/1030010033AB5F00_i12110_j-4861_t-3_ps.tif,
8696,-26300,12474,epsg:3395,437,105001000DAB9900,"[""10300100661C1D00"", ""1030010065ABE300"", ""105001000885F600""]",test,./images/105001000DAB9900_i-26300_j12474_t0_pan.tif,./images/105001000DAB9900_i-26300_j12474_t0_ps.tif,,./images/10300100661C1D00_i-26300_j12474_t-1_pan.tif,./images/10300100661C1D00_i-26300_j12474_t-1_ps.tif,,./images/1030010065ABE300_i-26300_j12474_t-2_pan.tif,./images/1030010065ABE300_i-26300_j12474_t-2_ps.tif,,./images/105001000885F600_i-26300_j12474_t-3_pan.tif,./images/105001000885F600_i-26300_j12474_t-3_ps.tif,
6233,-563,17769,epsg:3395,437,10504100024A5B00,"[""105041000299AE00"", ""105041000296C300"", ""1030050016F98F00""]",test,./images/10504100024A5B00_i-563_j17769_t0_pan.tif,./images/10504100024A5B00_i-563_j17769_t0_ps.tif,,./images/105041000299AE00_i-563_j17769_t-1_pan.tif,./images/105041000299AE00_i-563_j17769_t-1_ps.tif,,./images/105041000296C300_i-563_j17769_t-2_pan.tif,./images/105041000296C300_i-563_j17769_t-2_ps.tif,,./images/1030050016F98F00_i-563_j17769_t-3_pan.tif,./images/1030050016F98F00_i-563_j17769_t-3_ps.tif,
4869,-23472,9443,epsg:3395,437,105041000F678800,"[""1050410004B89100"", ""105041000F678600"", ""1050410004B40D00""]",test,./images/105041000F678800_i-23472_j9443_t0_pan.tif,./images/105041000F678800_i-23472_j9443_t0_ps.tif,,./images/1050410004B89100_i-23472_j9443_t-1_pan.tif,./images/1050410004B89100_i-23472_j9443_t-1_ps.tif,,./images/105041000F678600_i-23472_j9443_t-2_pan.tif,./images/105041000F678600_i-23472_j9443_t-2_ps.tif,,./images/1050410004B40D00_i-23472_j9443_t-3_pan.tif,./images/1050410004B40D00_i-23472_j9443_t-3_ps.tif,
1655,4352,18972,epsg:3395,437,1050010011217E00,"[""1050050021DD9000"", ""105001000F3C5700"", ""10500100038EDE00""]",test,./images/1050010011217E00_i4352_j18972_t0_pan.tif,./images/1050010011217E00_i4352_j18972_t0_ps.tif,,./images/1050050021DD9000_i4352_j18972_t-1_pan.tif,./images/1050050021DD9000_i4352_j18972_t-1_ps.tif,,./images/105001000F3C5700_i4352_j18972_t-2_pan.tif,./images/105001000F3C5700_i4352_j18972_t-2_ps.tif,,./images/10500100038EDE00_i4352_j18972_t-3_pan.tif,./images/10500100038EDE00_i4352_j18972_t-3_ps.tif,
6692,3604,11409,epsg:3395,437,105005000ADD9D00,"[""1030010067867400"", ""1050050007DD6200"", ""1050050007DD6300""]",test,./images/105005000ADD9D00_i3604_j11409_t0_pan.tif,./images/105005000ADD9D00_i3604_j11409_t0_ps.tif,,./images/1030010067867400_i3604_j11409_t-1_pan.tif,./images/1030010067867400_i3604_j11409_t-1_ps.tif,,./images/1050050007DD6200_i3604_j11409_t-2_pan.tif,./images/1050050007DD6200_i3604_j11409_t-2_ps.tif,,./images/1050050007DD6300_i3604_j11409_t-3_pan.tif,./images/1050050007DD6300_i3604_j11409_t-3_ps.tif,
6692,3635,11433,epsg:3395,437,1050010005BD1500,"[""1030010053802A00"", ""10300100507D4D00"", ""1050410013333F00""]",test,./images/1050010005BD1500_i3635_j11433_t0_pan.tif,./images/1050010005BD1500_i3635_j11433_t0_ps.tif,,./images/1030010053802A00_i3635_j11433_t-1_pan.tif,./images/1030010053802A00_i3635_j11433_t-1_ps.tif,,./images/10300100507D4D00_i3635_j11433_t-2_pan.tif,./images/10300100507D4D00_i3635_j11433_t-2_ps.tif,,./images/1050410013333F00_i3635_j11433_t-3_pan.tif,./images/1050410013333F00_i3635_j11433_t-3_ps.tif,
7667,1968,14151,epsg:3395,437,105005000ADD7F00,"[""1030050068F96100"", ""1030050068F8F500"", ""1030010065C73000""]",test,./images/105005000ADD7F00_i1968_j14151_t0_pan.tif,./images/105005000ADD7F00_i1968_j14151_t0_ps.tif,,./images/1030050068F96100_i1968_j14151_t-1_pan.tif,./images/1030050068F96100_i1968_j14151_t-1_ps.tif,,./images/1030050068F8F500_i1968_j14151_t-2_pan.tif,./images/1030050068F8F500_i1968_j14151_t-2_ps.tif,,./images/1030010065C73000_i1968_j14151_t-3_pan.tif,./images/1030010065C73000_i1968_j14151_t-3_ps.tif,
6991,35873,10452,epsg:3395,437,1050410011207400,"[""103001002FA16800"", ""103001002D302900"", ""103001001F5D3900""]",test,./images/1050410011207400_i35873_j10452_t0_pan.tif,./images/1050410011207400_i35873_j10452_t0_ps.tif,,./images/103001002FA16800_i35873_j10452_t-1_pan.tif,./images/103001002FA16800_i35873_j10452_t-1_ps.tif,,./images/103001002D302900_i35873_j10452_t-2_pan.tif,./images/103001002D302900_i35873_j10452_t-2_ps.tif,,./images/103001001F5D3900_i35873_j10452_t-3_pan.tif,./images/103001001F5D3900_i35873_j10452_t-3_ps.tif,
1597,-22343,11723,epsg:3395,437,105001000DD1EB00,"[""105001000DAED900"", ""1030010072996400"", ""103001006E151A00""]",test,./images/105001000DD1EB00_i-22343_j11723_t0_pan.tif,./images/105001000DD1EB00_i-22343_j11723_t0_ps.tif,,./images/105001000DAED900_i-22343_j11723_t-1_pan.tif,./images/105001000DAED900_i-22343_j11723_t-1_ps.tif,,./images/1030010072996400_i-22343_j11723_t-2_pan.tif,./images/1030010072996400_i-22343_j11723_t-2_ps.tif,,./images/103001006E151A00_i-22343_j11723_t-3_pan.tif,./images/103001006E151A00_i-22343_j11723_t-3_ps.tif,
1597,-22349,11590,epsg:3395,437,10500100116BF800,"[""10300100723D0F00"", ""103001006E151A00"", ""103001006A533C00""]",test,./images/10500100116BF800_i-22349_j11590_t0_pan.tif,./images/10500100116BF800_i-22349_j11590_t0_ps.tif,,./images/10300100723D0F00_i-22349_j11590_t-1_pan.tif,./images/10300100723D0F00_i-22349_j11590_t-1_ps.tif,,./images/103001006E151A00_i-22349_j11590_t-2_pan.tif,./images/103001006E151A00_i-22349_j11590_t-2_ps.tif,,./images/103001006A533C00_i-22349_j11590_t-3_pan.tif,./images/103001006A533C00_i-22349_j11590_t-3_ps.tif,
